op_id,machine_id,process_time
J20_O10,M51,335.8
J20_O10,M52,373.36
J20_O10,M53,360.76
J20_O10,M54,372.86
J20_O10,M55,346.36
J20_O10,M56,348.76
J20_O10,M57,369.9
J20_O11,M1,482.0
J20_O11,M2,496.58
J20_O11,M3,460.17
J20_O11,M4,475.74
J20_O11,M5,449.88
J20_O11,M6,456.48
J20_O11,M7,440.08
J20_O11,M8,443.14
J20_O11,M9,518.18
J20_O11,M10,459.39
J20_O11,M11,493.06
J20_O11,M12,507.13
J20_O11,M13,484.05
J20_O11,M14,452.25
J20_O11,M15,498.25
J20_O11,M16,488.02
J20_O11,M17,498.5
J20_O11,M18,501.58
J20_O11,M19,518.03
J20_O11,M20,485.89
J20_O11,M21,467.33
J20_O11,M22,491.88
J20_O11,M23,445.48
J20_O11,M24,511.79
J20_O11,M25,449.55
J20_O11,M26,466.23
J20_O11,M27,505.26
J20_O11,M28,487.78
J20_O11,M29,471.49
J20_O11,M30,477.87
J20_O12,M31,187.09
J20_O12,M32,176.8
J20_O12,M33,187.39
J20_O12,M34,171.76
J20_O13,M1,502.14
J20_O13,M2,507.8
J20_O13,M3,454.55
J20_O13,M4,474.43
J20_O13,M5,453.24
J20_O13,M6,496.53
J20_O13,M7,482.83
J20_O13,M8,490.83
J20_O13,M9,455.72
J20_O13,M10,456.94
J20_O13,M11,443.32
J20_O13,M12,465.77
J20_O13,M13,484.78
J20_O13,M14,508.63
J20_O13,M15,493.35
J20_O13,M16,474.83
J20_O13,M17,516.25
J20_O13,M18,497.54
J20_O13,M19,514.41
J20_O13,M20,482.21
J20_O13,M21,460.71
J20_O13,M22,444.23
J20_O13,M23,498.09
J20_O13,M24,449.7
J20_O13,M25,464.22
J20_O13,M26,482.6
J20_O13,M27,485.15
J20_O13,M28,488.05
J20_O13,M29,453.3
J20_O13,M30,470.38
J20_O14,M31,182.34
J20_O14,M32,189.4
J20_O14,M33,184.55
J20_O14,M34,188.45
J21_O1,M35,455.24
J21_O1,M36,451.83
J21_O1,M37,443.84
J21_O1,M38,453.33
J21_O1,M39,452.47
J21_O1,M40,452.05
J21_O1,M41,449.8
J21_O1,M42,450.57
J21_O1,M43,446.69
J21_O1,M44,450.39
J21_O1,M45,443.95
J21_O1,M46,456.1
J21_O1,M47,443.72
J21_O1,M48,441.7
J21_O1,M49,448.72
J21_O2,M1,492.66
J21_O2,M2,475.02
J21_O2,M3,462.14
J21_O2,M4,484.65
J21_O2,M5,467.76
J21_O2,M6,514.63
J21_O2,M7,513.81
J21_O2,M8,480.19
J21_O2,M9,466.23
J21_O2,M10,498.97
J21_O2,M11,442.94
J21_O2,M12,477.98
J21_O2,M13,466.91
J21_O2,M14,513.64
J21_O2,M15,440.96
J21_O2,M16,484.23
J21_O2,M17,499.25
J21_O2,M18,478.8
J21_O2,M19,446.83
J21_O2,M20,517.8
J21_O2,M21,481.44
J21_O2,M22,489.13
J21_O2,M23,458.93
J21_O2,M24,478.68
J21_O2,M25,474.33
J21_O2,M26,445.99
J21_O2,M27,448.49
J21_O2,M28,507.0
J21_O2,M29,459.19
J21_O2,M30,455.6
J21_O3,M35,450.1
J21_O3,M36,455.37
J21_O3,M37,441.24
J21_O3,M38,451.54
J21_O3,M39,442.38
J21_O3,M40,440.73
J21_O3,M41,441.05
J21_O3,M42,456.68
J21_O3,M43,442.36
J21_O3,M44,440.9
J21_O3,M45,448.76
J21_O3,M46,456.88
J21_O3,M47,445.25
J21_O3,M48,448.43
J21_O3,M49,440.8
J21_O4,M1,475.93
J21_O4,M2,486.21
J21_O4,M3,485.67
J21_O4,M4,466.59
J21_O4,M5,465.24
J21_O4,M6,448.53
J21_O4,M7,469.34
J21_O4,M8,447.96
J21_O4,M9,501.33
J21_O4,M10,517.3
J21_O4,M11,517.61
J21_O4,M12,509.21
J21_O4,M13,488.06
J21_O4,M14,496.07
J21_O4,M15,462.82
J21_O4,M16,490.46
J21_O4,M17,476.45
J21_O4,M18,478.56
J21_O4,M19,500.62
J21_O4,M20,462.55
J21_O4,M21,465.44
J21_O4,M22,513.97
J21_O4,M23,444.5
J21_O4,M24,478.85
J21_O4,M25,513.02
J21_O4,M26,488.83
J21_O4,M27,483.71
J21_O4,M28,459.98
J21_O4,M29,467.46
J21_O4,M30,508.16
J21_O5,M50,352.96
J21_O5,M51,350.74
J21_O5,M52,329.98
J21_O5,M53,325.8
J21_O5,M54,373.18
J21_O5,M55,343.85
J21_O5,M56,355.16
J21_O5,M57,328.99
J21_O6,M1,494.65
J21_O6,M2,514.61
J21_O6,M3,486.05
J21_O6,M4,450.09
J21_O6,M5,486.54
J21_O6,M6,501.31
J21_O6,M7,472.51
J21_O6,M8,510.39
J21_O6,M9,491.89
J21_O6,M10,511.94
J21_O6,M11,489.88
J21_O6,M12,450.5
J21_O6,M13,464.78
J21_O6,M14,456.14
J21_O6,M15,512.71
J21_O6,M16,500.83
J21_O6,M17,494.11
J21_O6,M18,464.08
J21_O6,M19,454.72
J21_O6,M20,500.52
J21_O6,M21,477.93
J21_O6,M22,458.06
J21_O6,M23,489.33
J21_O6,M24,443.23
J21_O6,M25,466.09
J21_O6,M26,477.48
J21_O6,M27,451.84
J21_O6,M28,518.77
J21_O6,M29,456.73
J21_O6,M30,450.43
J21_O7,M58,147.04
J21_O7,M59,152.69
J21_O7,M60,149.26
J21_O8,M35,451.31
J21_O8,M36,440.42
J21_O8,M37,440.69
J21_O8,M38,448.92
J21_O8,M39,456.33
J21_O8,M40,457.7
J21_O8,M41,441.73
J21_O8,M42,450.77
J21_O8,M43,458.26
J21_O8,M44,447.76
J21_O8,M45,456.59
J21_O8,M46,442.67
J21_O8,M47,458.71
J21_O8,M48,455.03
J21_O8,M49,458.83
J21_O9,M1,494.13
J21_O9,M2,469.07
J21_O9,M3,515.05
J21_O9,M4,462.05
J21_O9,M5,466.57
J21_O9,M6,496.06
J21_O9,M7,501.23
J21_O9,M8,514.35
J21_O9,M9,456.38
J21_O9,M10,503.84
J21_O9,M11,499.08
J21_O9,M12,445.1
J21_O9,M13,470.98
J21_O9,M14,462.62
J21_O9,M15,464.36
J21_O9,M16,518.64
J21_O9,M17,491.42
J21_O9,M18,497.41
J21_O9,M19,518.13
J21_O9,M20,470.18
J21_O9,M21,504.15
J21_O9,M22,474.76
J21_O9,M23,509.56
J21_O9,M24,454.45
J21_O9,M25,515.81
J21_O9,M26,457.5
J21_O9,M27,466.1
J21_O9,M28,500.5
J21_O9,M29,471.5
J21_O9,M30,488.66
J21_O10,M50,347.23
J21_O10,M51,362.12
J21_O10,M52,336.42
J21_O10,M53,327.92
J21_O10,M54,340.0
J21_O10,M55,348.72
J21_O10,M56,333.4
J21_O10,M57,342.74
J21_O11,M1,472.0
J21_O11,M2,444.59
J21_O11,M3,486.66
J21_O11,M4,510.75
J21_O11,M5,452.14
J21_O11,M6,487.82
J21_O11,M7,493.18
J21_O11,M8,473.55
J21_O11,M9,496.09
J21_O11,M10,472.86
J21_O11,M11,480.37
J21_O11,M12,440.59
J21_O11,M13,495.34
J21_O11,M14,492.91
J21_O11,M15,443.07
J21_O11,M16,469.46
J21_O11,M17,518.32
J21_O11,M18,473.66
J21_O11,M19,480.16
J21_O11,M20,512.79
J21_O11,M21,497.38
J21_O11,M22,486.57
J21_O11,M23,503.82
J21_O11,M24,509.15
J21_O11,M25,476.55
J21_O11,M26,478.01
J21_O11,M27,470.88
J21_O11,M28,517.34
J21_O11,M29,495.77
J21_O11,M30,446.66
J21_O12,M31,187.26
J21_O12,M32,179.61
J21_O12,M33,171.38
J21_O12,M34,180.99
J21_O13,M1,473.37
J21_O13,M2,510.22
J21_O13,M3,456.32
J21_O13,M4,506.12
J21_O13,M5,484.62
J21_O13,M6,444.37
J21_O13,M7,517.75
J21_O13,M8,481.01
J21_O13,M9,463.27
J21_O13,M10,477.55
J21_O13,M11,508.63
J21_O13,M12,464.39
J21_O13,M13,455.41
J21_O13,M14,450.33
J21_O13,M15,463.83
J21_O13,M16,502.4
J21_O13,M17,477.73
J21_O13,M18,458.2
J21_O13,M19,453.29
J21_O13,M20,466.62
J21_O13,M21,515.19
J21_O13,M22,467.44
J21_O13,M23,519.05
J21_O13,M24,478.82
J21_O13,M25,454.33
J21_O13,M26,511.29
J21_O13,M27,476.83
J21_O13,M28,496.77
J21_O13,M29,518.7
J21_O13,M30,444.01
J21_O14,M31,171.93
J21_O14,M32,184.41
J21_O14,M33,175.64
J21_O14,M34,173.69
J22_O1,M35,440.79
J22_O1,M36,440.44
J22_O1,M37,455.49
J22_O1,M38,442.69
J22_O1,M39,449.35
J22_O1,M40,452.12
J22_O1,M41,448.57
J22_O1,M42,440.54
J22_O1,M43,455.67
J22_O1,M44,440.21
J22_O1,M45,455.24
J22_O1,M46,457.87
J22_O1,M47,448.66
J22_O1,M48,450.71
J22_O1,M49,449.54
J22_O2,M1,471.14
J22_O2,M2,510.99
J22_O2,M3,511.51
J22_O2,M4,466.87
J22_O2,M5,489.21
J22_O2,M6,514.15
J22_O2,M7,516.96
J22_O2,M8,480.72
J22_O2,M9,476.23
J22_O2,M10,462.3
J22_O2,M11,516.71
J22_O2,M12,451.43
J22_O2,M13,486.39
J22_O2,M14,462.6
J22_O2,M15,462.32
J22_O2,M16,472.4
J22_O2,M17,519.9
J22_O2,M18,444.4
J22_O2,M19,486.28
J22_O2,M20,446.61
J22_O2,M21,452.36
J22_O2,M22,475.17
J22_O2,M23,480.84
J22_O2,M24,460.7
J22_O2,M25,465.32
J22_O2,M26,446.96
J22_O2,M27,464.26
J22_O2,M28,517.32
J22_O2,M29,515.58
J22_O2,M30,466.79
J22_O3,M35,451.42
J22_O3,M36,458.19
J22_O3,M37,440.12
J22_O3,M38,456.21
J22_O3,M39,458.97
J22_O3,M40,441.83
J22_O3,M41,443.23
J22_O3,M42,459.21
J22_O3,M43,450.75
J22_O3,M44,440.28
J22_O3,M45,445.15
J22_O3,M46,449.0
J22_O3,M47,453.86
J22_O3,M48,454.66
J22_O3,M49,459.91
J22_O4,M1,463.0
J22_O4,M2,483.06
J22_O4,M3,482.67
J22_O4,M4,472.45
J22_O4,M5,453.53
J22_O4,M6,518.2
J22_O4,M7,508.27
J22_O4,M8,479.87
J22_O4,M9,488.26
J22_O4,M10,458.18
J22_O4,M11,483.5
J22_O4,M12,495.6
J22_O4,M13,481.21
J22_O4,M14,519.22
J22_O4,M15,488.91
J22_O4,M16,469.68
J22_O4,M17,501.77
J22_O4,M18,453.64
J22_O4,M19,470.76
J22_O4,M20,467.76
J22_O4,M21,474.54
J22_O4,M22,502.54
J22_O4,M23,478.73
J22_O4,M24,503.52
J22_O4,M25,486.12
J22_O4,M26,467.37
J22_O4,M27,504.8
J22_O4,M28,459.06
J22_O4,M29,457.95
J22_O4,M30,480.36
J22_O5,M50,338.04
J22_O5,M51,325.45
J22_O5,M52,357.41
J22_O5,M53,350.55
J22_O5,M54,347.28
J22_O5,M55,373.35
J22_O5,M56,353.56
J22_O5,M57,368.17
J22_O6,M1,451.16
J22_O6,M2,485.54
J22_O6,M3,509.44
J22_O6,M4,486.65
J22_O6,M5,497.44
J22_O6,M6,469.76
J22_O6,M7,447.4
J22_O6,M8,476.63
J22_O6,M9,471.56
J22_O6,M10,509.36
J22_O6,M11,459.52
J22_O6,M12,517.34
J22_O6,M13,516.65
J22_O6,M14,459.81
J22_O6,M15,467.84
J22_O6,M16,511.64
J22_O6,M17,517.33
J22_O6,M18,475.48
J22_O6,M19,465.68
J22_O6,M20,482.09
J22_O6,M21,495.02
J22_O6,M22,461.88
J22_O6,M23,498.92
J22_O6,M24,444.13
J22_O6,M25,443.94
J22_O6,M26,470.9
J22_O6,M27,468.28
J22_O6,M28,465.25
J22_O6,M29,479.28
J22_O6,M30,465.66
J22_O7,M58,146.92
J22_O7,M59,148.09
J22_O7,M60,154.75
J22_O8,M35,448.22
J22_O8,M36,448.89
J22_O8,M37,451.53
J22_O8,M38,459.67
J22_O8,M39,444.83
J22_O8,M40,453.63
J22_O8,M41,454.32
J22_O8,M42,452.15
J22_O8,M43,441.77
J22_O8,M44,453.54
J22_O8,M45,441.28
J22_O8,M46,451.92
J22_O8,M47,454.79
J22_O8,M48,444.22
J22_O8,M49,456.83
J22_O9,M1,442.43
J22_O9,M2,507.51
J22_O9,M3,476.83
J22_O9,M4,457.41
J22_O9,M5,450.7
J22_O9,M6,516.26
J22_O9,M7,445.81
J22_O9,M8,455.93
J22_O9,M9,467.83
J22_O9,M10,489.62
J22_O9,M11,483.58
J22_O9,M12,450.05
J22_O9,M13,463.18
J22_O9,M14,459.1
J22_O9,M15,457.08
J22_O9,M16,472.89
J22_O9,M17,496.32
J22_O9,M18,457.4
J22_O9,M19,469.33
J22_O9,M20,471.27
J22_O9,M21,518.12
J22_O9,M22,516.37
J22_O9,M23,504.01
J22_O9,M24,459.33
J22_O9,M25,445.44
J22_O9,M26,465.35
J22_O9,M27,461.34
J22_O9,M28,480.47
J22_O9,M29,502.22
J22_O9,M30,508.67
J22_O10,M50,367.24
J22_O10,M51,342.98
J22_O10,M52,359.36
J22_O10,M53,340.64
J22_O10,M54,328.05
J22_O10,M55,360.08
J22_O10,M56,325.49
J22_O10,M57,345.46
J22_O11,M1,466.35
J22_O11,M2,495.47
J22_O11,M3,501.3
J22_O11,M4,464.33
J22_O11,M5,504.93
J22_O11,M6,463.51
J22_O11,M7,475.71
J22_O11,M8,498.16
J22_O11,M9,495.43
J22_O11,M10,518.99
J22_O11,M11,458.01
J22_O11,M12,492.99
J22_O11,M13,488.77
J22_O11,M14,513.21
J22_O11,M15,452.51
J22_O11,M16,500.14
J22_O11,M17,485.46
J22_O11,M18,461.97
J22_O11,M19,477.95
J22_O11,M20,466.7
J22_O11,M21,486.35
J22_O11,M22,511.12
J22_O11,M23,485.54
J22_O11,M24,490.54
J22_O11,M25,481.5
J22_O11,M26,444.09
J22_O11,M27,458.63
J22_O11,M28,479.36
J22_O11,M29,464.82
J22_O11,M30,454.54
J22_O12,M31,180.08
J22_O12,M32,176.46
J22_O12,M33,175.16
J22_O12,M34,179.28
J22_O13,M1,450.66
J22_O13,M2,514.22
J22_O13,M3,509.42
J22_O13,M4,496.61
J22_O13,M5,448.5
J22_O13,M6,502.07
J22_O13,M7,504.64
J22_O13,M8,501.42
J22_O13,M9,449.12
J22_O13,M10,491.51
J22_O13,M11,506.75
J22_O13,M12,486.19
J22_O13,M13,491.71
J22_O13,M14,476.67
J22_O13,M15,482.3
J22_O13,M16,442.75
J22_O13,M17,491.12
J22_O13,M18,446.52
J22_O13,M19,474.8
J22_O13,M20,463.41
J22_O13,M21,483.63
J22_O13,M22,450.67
J22_O13,M23,495.33
J22_O13,M24,503.6
J22_O13,M25,453.07
J22_O13,M26,448.35
J22_O13,M27,451.64
J22_O13,M28,510.17
J22_O13,M29,482.26
J22_O13,M30,477.38
J22_O14,M31,172.13
J22_O14,M32,182.99
J22_O14,M33,187.36
J22_O14,M34,186.56
J23_O1,M35,452.52
J23_O1,M36,441.51
J23_O1,M37,442.25
J23_O1,M38,440.99
J23_O1,M39,445.15
J23_O1,M40,442.71
J23_O1,M41,445.2
J23_O1,M42,447.7
J23_O1,M43,458.86
J23_O1,M44,452.21
J23_O1,M45,456.7
J23_O1,M46,454.21
J23_O1,M47,442.25
J23_O1,M48,454.72
J23_O1,M49,445.5
J23_O2,M1,491.13
J23_O2,M2,467.28
J23_O2,M3,519.81
J23_O2,M4,461.08
J23_O2,M5,462.33
J23_O2,M6,514.45
J23_O2,M7,441.97
J23_O2,M8,495.74
J23_O2,M9,498.03
J23_O2,M10,506.91
J23_O2,M11,517.96
J23_O2,M12,518.05
J23_O2,M13,445.22
J23_O2,M14,505.75
J23_O2,M15,491.7
J23_O2,M16,491.79
J23_O2,M17,450.27
J23_O2,M18,492.01
J23_O2,M19,518.6
J23_O2,M20,512.95
J23_O2,M21,475.13
J23_O2,M22,443.2
J23_O2,M23,468.98
J23_O2,M24,506.11
J23_O2,M25,496.12
J23_O2,M26,476.75
J23_O2,M27,444.41
J23_O2,M28,474.15
J23_O2,M29,477.52
J23_O2,M30,514.28
J23_O3,M35,452.82
J23_O3,M36,446.23
J23_O3,M37,450.51
J23_O3,M38,441.32
J23_O3,M39,459.45
J23_O3,M40,447.2
J23_O3,M41,449.56
J23_O3,M42,447.11
J23_O3,M43,453.65
J23_O3,M44,453.24
J23_O3,M45,454.31
J23_O3,M46,445.36
J23_O3,M47,446.31
J23_O3,M48,442.51
J23_O3,M49,453.11
J23_O4,M1,443.18
J23_O4,M2,487.81
J23_O4,M3,509.58
J23_O4,M4,511.27
J23_O4,M5,475.92
J23_O4,M6,476.74
J23_O4,M7,446.16
J23_O4,M8,493.66
J23_O4,M9,505.7
J23_O4,M10,459.57
J23_O4,M11,473.7
J23_O4,M12,507.11
J23_O4,M13,510.17
J23_O4,M14,459.45
J23_O4,M15,484.05
J23_O4,M16,455.4
J23_O4,M17,448.15
J23_O4,M18,512.89
J23_O4,M19,505.64
J23_O4,M20,500.8
J23_O4,M21,443.9
J23_O4,M22,507.5
J23_O4,M23,475.04
J23_O4,M24,467.39
J23_O4,M25,483.72
J23_O4,M26,447.31
J23_O4,M27,500.53
J23_O4,M28,486.59
J23_O4,M29,454.93
J23_O4,M30,455.06
J23_O5,M50,334.21
J23_O5,M51,327.85
J23_O5,M52,354.39
J23_O5,M53,367.02
J23_O5,M54,325.87
J23_O5,M55,327.45
J23_O5,M56,353.64
J23_O5,M57,365.97
J23_O6,M1,466.14
J23_O6,M2,467.97
J23_O6,M3,487.71
J23_O6,M4,461.94
J23_O6,M5,442.13
J23_O6,M6,498.82
J23_O6,M7,490.05
J23_O6,M8,486.46
J23_O6,M9,499.33
J23_O6,M10,494.02
J23_O6,M11,456.47
J23_O6,M12,468.2
J23_O6,M13,450.09
J23_O6,M14,450.39
J23_O6,M15,494.1
J23_O6,M16,508.69
J23_O6,M17,517.02
J23_O6,M18,490.27
J23_O6,M19,454.73
J23_O6,M20,448.45
J23_O6,M21,505.03
J23_O6,M22,486.3
J23_O6,M23,489.46
J23_O6,M24,502.52
J23_O6,M25,496.26
J23_O6,M26,506.76
J23_O6,M27,444.5
J23_O6,M28,499.8
J23_O6,M29,508.07
J23_O6,M30,462.89
J23_O7,M58,151.4
J23_O7,M59,148.14
J23_O7,M60,154.58
J23_O8,M35,440.67
J23_O8,M36,451.6
J23_O8,M37,443.33
J23_O8,M38,454.24
J23_O8,M39,443.52
J23_O8,M40,444.71
J23_O8,M41,449.89
J23_O8,M42,458.3
J23_O8,M43,444.23
J23_O8,M44,442.88
J23_O8,M45,455.18
J23_O8,M46,450.01
J23_O8,M47,458.24
J23_O8,M48,442.93
J23_O8,M49,452.92
J23_O9,M1,458.63
J23_O9,M2,452.54
J23_O9,M3,494.67
J23_O9,M4,487.49
J23_O9,M5,500.39
J23_O9,M6,464.76
J23_O9,M7,475.84
J23_O9,M8,472.44
J23_O9,M9,518.73
J23_O9,M10,463.38
J23_O9,M11,463.59
J23_O9,M12,468.36
J23_O9,M13,485.17
J23_O9,M14,460.19
J23_O9,M15,513.22
J23_O9,M16,461.25
J23_O9,M17,511.67
J23_O9,M18,448.28
J23_O9,M19,492.53
J23_O9,M20,512.56
J23_O9,M21,453.5
J23_O9,M22,517.47
J23_O9,M23,476.23
J23_O9,M24,515.66
J23_O9,M25,494.15
J23_O9,M26,464.13
J23_O9,M27,455.06
J23_O9,M28,464.3
J23_O9,M29,447.44
J23_O9,M30,451.51
J23_O10,M50,330.23
J23_O10,M51,346.15
J23_O10,M52,364.78
J23_O10,M53,332.07
J23_O10,M54,331.52
J23_O10,M55,357.17
J23_O10,M56,334.86
J23_O10,M57,329.88
J23_O11,M1,453.35
J23_O11,M2,513.9
J23_O11,M3,505.72
J23_O11,M4,468.33
J23_O11,M5,492.47
J23_O11,M6,482.98
J23_O11,M7,494.17
J23_O11,M8,494.61
J23_O11,M9,490.3
J23_O11,M10,461.29
J23_O11,M11,443.12
J23_O11,M12,476.45
J23_O11,M13,511.28
J23_O11,M14,485.56
J23_O11,M15,506.59
J23_O11,M16,519.33
J23_O11,M17,453.09
J23_O11,M18,495.34
J23_O11,M19,493.94
J23_O11,M20,518.4
J23_O11,M21,518.85
J23_O11,M22,494.93
J23_O11,M23,459.49
J23_O11,M24,503.88
J23_O11,M25,448.56
J23_O11,M26,502.46
J23_O11,M27,512.82
J23_O11,M28,470.63
J23_O11,M29,490.45
J23_O11,M30,474.41
J23_O12,M31,178.76
J23_O12,M32,176.21
J23_O12,M33,185.24
J23_O12,M34,188.72
J23_O13,M1,515.26
J23_O13,M2,453.98
J23_O13,M3,509.98
J23_O13,M4,498.99
J23_O13,M5,460.23
J23_O13,M6,445.38
J23_O13,M7,461.44
J23_O13,M8,512.98
J23_O13,M9,490.65
J23_O13,M10,497.68
J23_O13,M11,460.57
J23_O13,M12,497.55
J23_O13,M13,442.25
J23_O13,M14,470.03
J23_O13,M15,490.14
J23_O13,M16,451.69
J23_O13,M17,505.84
J23_O13,M18,458.8
J23_O13,M19,492.18
J23_O13,M20,472.42
J23_O13,M21,487.68
J23_O13,M22,448.6
J23_O13,M23,441.35
J23_O13,M24,512.77
J23_O13,M25,461.57
J23_O13,M26,505.57
J23_O13,M27,519.95
J23_O13,M28,456.91
J23_O13,M29,461.21
J23_O13,M30,493.03
J23_O14,M31,189.31
J23_O14,M32,188.32
J23_O14,M33,180.06
J23_O14,M34,185.9
J24_O1,M35,442.71
J24_O1,M36,459.55
J24_O1,M37,459.29
J24_O1,M38,443.27
J24_O1,M39,445.99
J24_O1,M40,442.0
J24_O1,M41,445.43
J24_O1,M42,456.32
J24_O1,M43,447.57
J24_O1,M44,441.77
J24_O1,M45,446.84
J24_O1,M46,459.63
J24_O1,M47,452.59
J24_O1,M48,448.32
J24_O1,M49,443.33
J24_O2,M1,518.89
J24_O2,M2,505.67
J24_O2,M3,462.52
J24_O2,M4,445.61
J24_O2,M5,444.53
J24_O2,M6,449.63
J24_O2,M7,486.46
J24_O2,M8,514.3
J24_O2,M9,479.74
J24_O2,M10,507.44
J24_O2,M11,475.67
J24_O2,M12,496.69
J24_O2,M13,498.55
J24_O2,M14,453.92
J24_O2,M15,468.9
J24_O2,M16,490.98
J24_O2,M17,445.66
J24_O2,M18,468.92
J24_O2,M19,482.78
J24_O2,M20,519.7
J24_O2,M21,477.96
J24_O2,M22,505.28
J24_O2,M23,474.57
J24_O2,M24,503.71
J24_O2,M25,487.63
J24_O2,M26,510.93
J24_O2,M27,472.88
J24_O2,M28,488.34
J24_O2,M29,490.4
J24_O2,M30,473.39
J24_O3,M35,442.89
J24_O3,M36,441.87
J24_O3,M37,440.33
J24_O3,M38,457.47
J24_O3,M39,444.73
J24_O3,M40,444.23
J24_O3,M41,454.72
J24_O3,M42,446.4
J24_O3,M43,450.12
J24_O3,M44,443.25
J24_O3,M45,459.19
J24_O3,M46,457.03
J24_O3,M47,457.28
J24_O3,M48,448.14
J24_O3,M49,455.25
J24_O4,M1,451.51
J24_O4,M2,440.69
J24_O4,M3,441.6
J24_O4,M4,486.93
J24_O4,M5,476.43
J24_O4,M6,481.44
J24_O4,M7,440.6
J24_O4,M8,473.81
J24_O4,M9,497.45
J24_O4,M10,475.42
J24_O4,M11,498.58
J24_O4,M12,458.64
J24_O4,M13,505.05
J24_O4,M14,487.07
J24_O4,M15,456.86
J24_O4,M16,458.94
J24_O4,M17,490.24
J24_O4,M18,506.4
J24_O4,M19,473.25
J24_O4,M20,460.66
J24_O4,M21,509.36
J24_O4,M22,493.54
J24_O4,M23,475.85
J24_O4,M24,479.03
J24_O4,M25,456.34
J24_O4,M26,490.14
J24_O4,M27,468.7
J24_O4,M28,519.65
J24_O4,M29,478.41
J24_O4,M30,478.87
J24_O5,M50,353.29
J24_O5,M51,370.84
J24_O5,M52,365.04
J24_O5,M53,347.56
J24_O5,M54,360.93
J24_O5,M55,354.31
J24_O5,M56,349.62
J24_O5,M57,334.62
J24_O6,M1,477.11
J24_O6,M2,459.67
J24_O6,M3,513.19
J24_O6,M4,466.83
J24_O6,M5,516.18
J24_O6,M6,482.64
J24_O6,M7,490.52
J24_O6,M8,483.44
J24_O6,M9,450.35
J24_O6,M10,470.07
J24_O6,M11,447.93
J24_O6,M12,489.84
J24_O6,M13,475.75
J24_O6,M14,502.24
J24_O6,M15,457.64
J24_O6,M16,453.17
J24_O6,M17,472.51
J24_O6,M18,514.13
J24_O6,M19,496.83
J24_O6,M20,473.51
J24_O6,M21,481.38
J24_O6,M22,446.74
J24_O6,M23,518.77
J24_O6,M24,493.31
J24_O6,M25,462.83
J24_O6,M26,486.86
J24_O6,M27,448.76
J24_O6,M28,517.27
J24_O6,M29,453.98
J24_O6,M30,491.84
J24_O7,M58,147.45
J24_O7,M59,152.18
J24_O7,M60,152.77
J24_O8,M35,453.47
J24_O8,M36,452.29
J24_O8,M37,457.85
J24_O8,M38,441.57
J24_O8,M39,446.62
J24_O8,M40,444.97
J24_O8,M41,459.76
J24_O8,M42,447.79
J24_O8,M43,454.65
J24_O8,M44,453.69
J24_O8,M45,444.24
J24_O8,M46,444.78
J24_O8,M47,445.63
J24_O8,M48,448.22
J24_O8,M49,444.69
J24_O9,M1,441.57
J24_O9,M2,510.35
J24_O9,M3,517.25
J24_O9,M4,467.33
J24_O9,M5,467.08
J24_O9,M6,440.57
J24_O9,M7,494.42
J24_O9,M8,506.04
J24_O9,M9,451.73
J24_O9,M10,452.77
J24_O9,M11,503.21
J24_O9,M12,489.3
J24_O9,M13,443.59
J24_O9,M14,489.8
J24_O9,M15,464.71
J24_O9,M16,469.5
J24_O9,M17,501.58
J24_O9,M18,504.87
J24_O9,M19,472.03
J24_O9,M20,515.77
J24_O9,M21,472.52
J24_O9,M22,501.75
J24_O9,M23,478.71
J24_O9,M24,511.8
J24_O9,M25,512.62
J24_O9,M26,446.99
J24_O9,M27,514.92
J24_O9,M28,506.04
J24_O9,M29,503.3
J24_O9,M30,456.07
J24_O10,M50,365.26
J24_O10,M51,367.51
J24_O10,M52,339.46
J24_O10,M53,372.61
J24_O10,M54,327.49
J24_O10,M55,332.5
J24_O10,M56,351.88
J24_O10,M57,353.79
J24_O11,M1,491.61
J24_O11,M2,441.36
J24_O11,M3,516.83
J24_O11,M4,443.57
J24_O11,M5,451.44
J24_O11,M6,441.12
J24_O11,M7,485.35
J24_O11,M8,514.58
J24_O11,M9,493.28
J24_O11,M10,505.81
J24_O11,M11,441.06
J24_O11,M12,483.36
J24_O11,M13,476.77
J24_O11,M14,479.92
J24_O11,M15,445.78
J24_O11,M16,494.75
J24_O11,M17,480.26
J24_O11,M18,501.21
J24_O11,M19,478.82
J24_O11,M20,451.95
J24_O11,M21,491.86
J24_O11,M22,453.79
J24_O11,M23,509.79
J24_O11,M24,489.05
J24_O11,M25,452.58
J24_O11,M26,516.99
J24_O11,M27,481.47
J24_O11,M28,445.83
J24_O11,M29,490.15
J24_O11,M30,460.26
J24_O12,M31,186.07
J24_O12,M32,186.36
J24_O12,M33,189.58
J24_O12,M34,180.04
J24_O13,M1,476.4
J24_O13,M2,500.28
J24_O13,M3,450.6
J24_O13,M4,483.75
J24_O13,M5,483.7
J24_O13,M6,447.16
J24_O13,M7,473.44
J24_O13,M8,508.26
J24_O13,M9,508.49
J24_O13,M10,447.94
J24_O13,M11,447.26
J24_O13,M12,461.02
J24_O13,M13,509.98
J24_O13,M14,450.31
J24_O13,M15,497.6
J24_O13,M16,448.09
J24_O13,M17,489.85
J24_O13,M18,468.49
J24_O13,M19,503.11
J24_O13,M20,458.7
J24_O13,M21,491.14
J24_O13,M22,458.85
J24_O13,M23,497.09
J24_O13,M24,509.89
J24_O13,M25,450.14
J24_O13,M26,509.33
